id_alumno,educacion_madre,educacion_padre,genero,computadora,internet,matematicas,comprension_lectora,ciencias,cuarto_propio,television,auto,libros,indice_socioeconomico,rendimiento_academico_continuo
1372,bachillerato,bachillerato,1,0,1,-1.0775500630917312,-0.5853929742333516,-0.7088673917535788,1,1,0,0,-0.2089110363952628,348.55033333333336
1373,bachillerato,bachillerato,0,1,1,-0.9011386712911625,-1.5012135917935372,-0.8215607986081512,0,1,1,3,0.7408680861106587,324.4943333333333
1374,primaria,secundaria,1,0,1,-0.6515581269216442,-0.23415022269102617,-0.9732593571723324,0,1,1,1,-1.1719007230596756,361.449
1375,bachillerato tecnico,secundaria,0,1,1,-0.19334916534800442,0.356636006937742,0.1874240389470295,0,1,1,2,-0.5511768947237604,417.3163333333334
1376,bachillerato,bachillerato,0,0,1,0.7070616476055148,0.6045777451867959,0.9609906421071469,0,1,1,2,-0.014983408290872007,464.2146666666667
1377,secundaria,secundaria,0,1,1,-0.5048866421145528,-1.5736727186275632,0.4618874440172045,1,1,1,2,-0.7542569398268446,363.6816666666667
1378,bachillerato,bachillerato,0,1,1,-0.07711291901792036,0.5388034403787563,0.723491421505962,0,1,1,3,1.3230826882067885,438.41866666666664
1379,secundaria,secundaria,0,0,1,0.9914956825869703,0.4195746922943249,0.11847136138650817,0,1,1,2,0.34265160311090315,444.596
1380,bachillerato,bachillerato,0,0,1,-0.33515332977038614,0.28096720021398197,-0.08059631267726888,1,1,1,2,1.1320043974699154,405.2656666666667
1381,bachillerato,bachillerato,1,1,1,0.6444383558701013,0.8024436505697037,0.7540659111497449,0,1,1,3,0.3093229902666045,463.069
1382,bachillerato,bachillerato,1,1,1,0.9485589634789982,-0.05464947818095546,0.06265824416592002,1,1,1,1,1.3576201108433674,429.113
1383,bachillerato,bachillerato tecnico,1,0,1,1.2894162511343912,1.3506111231663689,1.1639801747901524,0,1,1,3,1.8328550463226942,503.2963333333334
1384,bachillerato,bachillerato,1,0,1,0.4651732077725453,-0.16792945865020434,0.47697459401158404,1,1,1,3,2.116493629725599,425.2136666666667
1385,secundaria,secundaria,1,0,0,-0.5091310613786001,-0.27242505205281276,-1.282886093263891,0,1,0,0,-2.03594069387029,355.932
1386,menos que primaria,menos que primaria,1,1,1,0.6145246160057415,-1.050024304436684,-0.12939277127978174,0,1,0,1,-1.917650021340007,389.1306666666666
1387,secundaria,bachillerato,1,0,1,-0.056904847777831655,0.7666183137553445,0.11444278552593959,0,1,1,1,-0.19155598152038186,429.958
1388,bachillerato,bachillerato,0,0,1,-1.4499290446671478,-2.3966418822347375,-0.5119740814820953,1,1,1,1,0.6743835475352441,294.86633333333333
1389,menos que primaria,menos que primaria,1,0,1,-0.032886939450903124,0.02075386629628462,-0.17416065402172604,1,1,1,1,-1.5639868135414383,402.6946666666666
1390,secundaria,bachillerato,0,0,1,0.14463987993782892,-0.24510657359282345,1.3130108023208447,1,1,1,1,1.2683408733278108,436.59700000000004
1391,bachillerato tecnico,bachillerato tecnico,1,1,1,-1.3682420814249563,-1.7625008411630627,-1.2034084277762553,1,1,1,1,1.6479071481038134,296.98633333333333
1392,bachillerato tecnico,bachillerato tecnico,0,1,1,1.0045910921934504,1.4081681647980595,1.5007664488026293,1,1,1,1,0.47941979675175583,506.74800000000005
1393,primaria,secundaria,0,1,1,1.0736751722966622,0.29088583506120425,0.6130524163746875,1,1,1,4,-0.8430181160028525,455.2906666666666
1394,bachillerato,bachillerato tecnico,1,0,1,1.6098626625336676,1.4191124492341056,1.1842164316791668,0,1,1,1,0.13741296909303274,513.0680000000001
1395,bachillerato tecnico,secundaria,1,0,1,0.15144833404739225,-0.4489574459881669,-0.21504669710994395,1,1,1,4,1.0128502893737181,392.939
1396,bachillerato,bachillerato,0,0,1,1.4699851457635664,1.3780261333523642,0.7119259404757873,1,1,1,2,0.6583236460092349,496.91266666666667
1397,secundaria,primaria,1,0,1,-0.03355329878928585,0.0645913363692271,0.4734662647025464,1,1,0,2,0.23964374009730643,420.0733333333333
1398,primaria,bachillerato,1,1,1,-1.0153903256786716,-0.9934325800650633,-0.4355378573726371,1,1,1,1,-0.13741857153754436,345.53866666666664
1399,bachillerato,bachillerato tecnico,1,0,1,-0.7336072419781738,-1.2260499068105009,-0.8728784520373106,1,1,1,0,0.4471273065865546,334.66833333333335
1400,bachillerato,bachillerato,1,0,1,-0.5214587091386825,0.21641160844678178,0.6266055060248109,0,1,0,1,0.6207641988919553,416.867
1401,secundaria,menos que primaria,1,0,1,1.3508371988462005,1.8122137704662302,0.3328929785480142,1,1,1,2,-1.0623307497451289,496.69399999999996
1402,bachillerato,bachillerato,0,0,1,0.5807720669093939,-0.14008005569717658,0.5036272250361384,0,1,0,2,0.1584807969013459,429.30899999999997
1403,bachillerato,bachillerato tecnico,1,1,1,1.9299034639008845,1.6608640905529597,1.93858727105333,1,1,1,3,1.4588147591685439,545.9609999999999
1404,bachillerato,secundaria,1,0,1,0.255255530109379,0.3393568279824836,0.8885029559272528,0,1,1,0,-0.29283697340214965,444.6803333333333
1405,secundaria,sin informacion,1,0,1,-1.5085831525174105,-1.5733348575865385,-1.8400434706425532,1,1,0,1,0.443155502983348,283.0743333333333
1406,primaria,secundaria,0,0,1,0.1294729619533323,-0.5532117100757586,-0.6168371107533779,0,1,0,2,-0.9341969117634209,379.5133333333333
1407,secundaria,bachillerato tecnico,1,1,1,0.03557423953164636,0.7302620524479475,-0.4144345228977397,1,1,0,1,0.576124580134177,417.866
1408,menos que primaria,secundaria,1,0,1,-1.9951123859723212,-0.9232178158607004,-1.7223210137898533,1,1,0,0,-1.003099069923396,292.78
1409,secundaria,secundaria,0,0,0,-0.39424201979785545,-1.5263601064183683,-0.5450697659525255,0,1,1,2,-1.1775130542381198,342.37266666666665
1410,primaria,primaria,0,0,0,0.4547722076647442,-0.5454891719951959,0.025934173489944232,1,1,0,2,-1.9413944994026548,403.27366666666666
1411,bachillerato tecnico,bachillerato tecnico,1,0,1,2.3387583762164734,1.2366554206150702,1.8675269279763522,1,1,1,3,1.620536240664325,541.8746666666666
1412,bachillerato tecnico,bachillerato tecnico,0,1,1,0.8233413521533193,0.9627345816043752,1.617154940138583,1,1,1,3,0.5438320899689756,493.18066666666664
1413,secundaria,secundaria,0,0,1,-1.1034366747806474,-1.8334154603809765,-0.9913879485448894,1,1,1,2,-1.013287609601187,306.4186666666667
1414,bachillerato,sin informacion,0,0,0,-1.5385548366720647,-0.6993728097161513,-1.1608015691714368,0,1,0,3,-0.9920470946796908,323.50066666666663
1415,secundaria,secundaria,1,0,1,-0.3931845364999865,-0.5620322965396509,-1.2913967932607204,0,1,1,1,-0.5888226853976314,350.387
1416,bachillerato,bachillerato tecnico,1,0,1,0.6330088446095786,0.7814841995604273,0.6191486387862097,1,1,1,1,0.9361772111205128,458.85566666666665
1417,secundaria,primaria,0,0,0,-0.02109527637604135,-0.12795325761754361,0.3104423389012049,0,1,0,4,-1.4418106809645403,410.96733333333333
1418,secundaria,secundaria,1,0,1,0.4636521701523242,0.48793122077305257,0.05785596830563975,0,1,1,1,-0.46604214792459325,432.82366666666667
1419,secundaria,secundaria,1,0,1,-0.0531094967635642,-0.6511672790413913,-0.6653400969422063,1,1,0,1,-1.0670796453576585,371.394
1420,bachillerato,primaria,1,0,1,-0.3384706403897266,-0.907664141507818,-0.32385826431079,1,1,1,2,-0.7351750138201347,366.27500000000003
1421,secundaria,primaria,0,0,1,-0.06038150519548136,-0.7275600737102033,-0.1541378316153911,1,1,1,3,-0.7793829147949559,381.89033333333333
1422,bachillerato,bachillerato,0,0,1,-0.5119993037481606,-1.0569625222434391,-1.223764741561776,1,1,1,1,-0.3201215372850471,335.67066666666665
1423,bachillerato tecnico,menos que primaria,1,1,1,1.0697784187743797,1.2008300838007124,0.6068761560321604,1,1,1,3,1.9028796707183577,480.1836666666666
1424,secundaria,menos que primaria,0,0,1,-0.0029587135139692742,-0.0924899147757111,0.05955010451190535,1,1,1,2,-1.1181950308597957,406.095
1425,secundaria,primaria,0,0,1,-0.4898500987832182,-0.6489591158089806,-0.12539087472954819,0,1,1,2,-1.045321069096614,374.8976666666667
1426,secundaria,bachillerato,0,0,0,-1.2470371122021486,-2.1158793571432937,-1.300934646705443,1,1,1,1,0.6954513753435573,287.57633333333337
1427,secundaria,primaria,1,0,1,-0.6343341866317049,-0.05943986508405417,-0.8198666624018855,1,1,0,0,-0.9694250828527318,370.5046666666667
1428,primaria,secundaria,1,0,1,-0.17131584896365,0.4694695281742079,0.1289563303481197,0,1,1,1,-1.1461703431954244,419.4793333333333
1429,bachillerato,bachillerato,0,1,1,0.8115786612236047,0.3378847191608769,0.9355252403924951,0,1,0,2,0.21443142157260378,458.616
1430,secundaria,primaria,1,0,1,-0.5154469890206631,-0.16251161552805968,-0.30247479707737607,0,1,1,1,-0.6965794440237577,383.3216666666667
1431,bachillerato tecnico,sin informacion,0,0,1,1.765544484481501,1.2676541711290783,0.9916318300267677,1,1,0,3,0.8106336798365481,507.654
1432,bachillerato tecnico,bachillerato,1,1,1,0.46731714651342954,0.23258067255295883,0.03299085107352242,1,1,1,0,0.5697351569464099,425.2326666666666
1433,secundaria,bachillerato,1,0,1,1.417313785886175,1.6278743731900571,1.0255412334624117,0,1,1,1,-0.03397899074099036,510.4393333333333
1434,secundaria,bachillerato,0,1,1,0.08475445591881484,-0.9531667838543808,-0.5620378073255151,1,1,1,2,-0.1409586573577937,368.805
1435,bachillerato,bachillerato,1,1,1,1.0785135205362244,2.4472597964692198,2.1281437709827196,0,1,1,4,1.7404674407698453,552.8306666666666
1436,bachillerato,secundaria,1,0,0,0.9501089732443665,0.8112039047048416,0.7488634456344416,0,1,0,0,-0.8055450124421645,470.2146666666667
1437,bachillerato,bachillerato tecnico,1,0,1,0.3022338634653688,0.22275856943174407,0.8520590180097936,1,1,1,1,1.2204201994195576,441.6296666666667
1438,secundaria,bachillerato,0,0,1,-0.5601510089826074,-0.7393610772145627,-0.25618619364634343,0,1,0,3,0.4199290862602486,367.51433333333335
1439,secundaria,secundaria,1,1,1,0.4765158025976272,0.5154910285480592,0.8822466576537213,1,0,0,1,-0.9844488616996435,454.481
1440,bachillerato,bachillerato,0,1,1,-1.7655081356817146,-1.9737605235294453,-2.3476840480396604,1,1,1,1,-0.012047727366762734,253.41566666666665
1441,bachillerato tecnico,bachillerato,1,1,1,-0.15465686550407867,-0.4638353982590003,-0.38305965394390934,1,1,1,2,1.738481538968242,381.28600000000006
1442,bachillerato tecnico,bachillerato tecnico,1,1,1,2.4281374439952152,1.867755712317524,2.546288601861441,1,1,1,4,2.0518223058386047,578.3263333333333
1443,bachillerato,bachillerato,1,0,1,-0.5364228221071494,-0.22507624044636534,-0.7263156607125963,0,1,0,1,-1.0884928473923374,370.51966666666664
1444,primaria,sin informacion,1,0,1,-0.9021092381535899,-1.1167035941760386,-0.7695494831102844,0,1,0,3,-1.6916025901835976,336.39366666666666
1445,bachillerato,bachillerato,1,0,1,-0.8115423124238184,-0.2643405199997246,-0.2765825263973663,0,1,1,0,-0.5749213727864083,374.34233333333333
1446,secundaria,bachillerato,0,0,1,0.35491970941533335,0.9710845759039832,1.2627469816499135,0,1,1,2,-0.35319111945957143,473.7766666666667
1447,secundaria,secundaria,0,0,1,0.024941462262668367,-0.14343453317592036,-0.12160241266199401,1,1,1,0,-1.176563275115614,400.80300000000005
1448,secundaria,menos que primaria,1,0,1,-1.015766963565584,-0.7521635973762453,-1.633065381064481,0,1,1,1,-1.1980628207068842,322.271
1449,secundaria,secundaria,1,0,1,-0.25294486791554716,0.08179811652997986,-0.7567700934598728,1,1,1,0,-0.9516383101948933,384.759
1450,secundaria,secundaria,0,0,1,-0.6791251230290908,0.4327874722915367,-0.662898940046564,0,1,0,2,-1.1228575829157337,386.99399999999997
1451,bachillerato tecnico,bachillerato tecnico,0,1,1,0.25509618331107053,-0.26508864087627854,1.3301255799006766,1,1,1,2,1.724752913470202,439.01433333333335
1452,secundaria,secundaria,0,0,1,-1.1424042100034697,-2.0378213902008597,-0.9776614433775889,0,1,1,0,-0.854674496142698,300.2183333333333
1453,secundaria,bachillerato,0,1,1,-0.11600802387787498,-0.08867691159843308,0.18617011136128978,0,1,1,1,1.0914229258719352,406.763
1454,primaria,bachillerato,0,0,0,-0.07840217947696539,-0.06158769598771121,0.07409032864441972,0,1,0,1,-1.0415219526065902,405.576
1455,bachillerato tecnico,bachillerato tecnico,0,1,1,0.5824669374004983,0.2696126559424055,0.2997305958017468,1,1,1,2,1.152985881721637,435.5706666666667
1456,secundaria,bachillerato,0,0,0,-0.1778056094765956,-0.052091387441769325,-0.6691685779752634,1,1,1,1,-0.5164667849739986,384.9783333333333
1457,primaria,secundaria,1,1,1,-1.3869436011173961,-1.9095307263375187,-1.1744613760629001,1,1,1,1,-1.0238215235053434,293.2176666666667
1458,secundaria,bachillerato,0,0,1,-0.49090758208108715,-0.013140835997933042,-1.1146463622920784,1,1,1,0,-0.3113144945127195,367.718
1459,bachillerato tecnico,bachillerato,0,0,1,0.024275102924285644,-0.7652919121132008,-0.23004046951815132,1,1,0,2,1.279738222797882,380.8993333333333
1460,primaria,menos que primaria,0,0,0,-1.0226188758928685,-1.160842725892753,-0.5875565676608369,0,1,0,0,-1.7493664295432763,336.949
1461,secundaria,primaria,0,0,1,-0.424358564678245,-0.7065161574406713,-1.0152525916394477,0,0,0,1,-0.3463699784888471,352.5786666666667
1462,secundaria,bachillerato tecnico,1,0,0,-2.1047284971362976,-1.9716850914202944,-1.4623844931970262,1,1,0,1,-0.9240083720856302,267.78933333333333
1463,bachillerato,bachillerato,0,1,1,0.3687828808682109,-0.09060754611857395,0.8619570421440378,0,1,1,1,-0.1006362164295878,434.7516666666667
1464,bachillerato,secundaria,1,0,1,0.4975930381921275,0.41584615437730316,1.0531276403486878,0,1,0,3,-0.10305383601414825,456.4833333333333
1465,secundaria,secundaria,1,0,1,-1.547695548465969,-1.3240296087076353,-1.5403280983404057,1,1,1,0,-1.2370901082862185,296.5506666666667
1466,primaria,sin informacion,0,1,1,-0.7469923730361252,-1.2090965224305168,-0.6161301090295034,1,1,1,1,-1.4415516502947658,341.2443333333333
1467,sin informacion,sin informacion,0,0,1,-1.3889861373502657,-0.622231894170784,-0.023769381663954647,1,1,0,1,0.3934216143866742,357.48566666666665
1468,primaria,sin informacion,0,0,0,-1.0876323696029153,-0.9771428513013769,-0.7934408055151777,0,1,0,1,-1.996049970725041,335.383
1469,bachillerato tecnico,bachillerato,0,0,1,1.2237219120133884,1.0526659508456733,0.6435868870529683,0,1,1,2,1.030809749144739,480.5503333333333
1470,bachillerato,bachillerato,0,1,1,-0.38809992502667406,-0.43598599530597254,-0.28022425225807823,0,1,1,2,0.25207721224647484,379.25333333333333
1471,bachillerato,secundaria,1,0,1,-0.6642624125686387,-0.8688704541187429,-1.1416458243509864,1,1,1,2,0.7852486741986626,339.41499999999996
1472,secundaria,secundaria,0,0,1,0.5830753524485865,0.6333924653998937,0.0471442252061817,0,1,0,1,-0.6033284029049947,439.32233333333335
1473,bachillerato tecnico,bachillerato,1,0,1,1.3682349720070222,1.622528928862418,1.429852841932493,1,1,1,1,0.3967890130937407,519.2653333333334
1474,secundaria,bachillerato,1,0,1,1.3836046950075478,1.1599247649052327,0.3871987147346811,1,1,1,1,0.5546250345429066,480.78566666666666
1475,bachillerato,secundaria,0,0,1,-0.04308513454267449,0.23506636449764004,-0.008909005807420834,1,1,0,3,-0.1481251725548838,412.50966666666665
1476,secundaria,secundaria,1,0,0,-0.09000552360837065,-0.4221095596924624,-0.6782395434891259,1,1,0,3,-1.2288011268534396,376.5503333333333
1477,secundaria,secundaria,1,1,0,0.6850428172937336,-0.35912260847287564,0.2336726234125608,0,1,0,0,-1.3366442290361575,418.9116666666667
1478,bachillerato,bachillerato tecnico,0,1,1,1.7211881302613217,2.0049634943707644,1.93435860036525,1,1,1,2,0.8204768452879732,550.5583333333333
1479,bachillerato tecnico,bachillerato,1,1,1,1.5227144499312513,0.27160362279130007,1.0946806661952773,1,1,1,4,1.4759107833736504,477.12566666666663
1480,bachillerato,bachillerato tecnico,0,0,1,0.19831077882279396,0.5652531333046822,0.5959643181051908,1,1,1,1,0.47674314649742106,442.30033333333336
1481,sin informacion,sin informacion,0,0,0,-0.5783020579172526,-1.2749914918960643,-0.3215905229323242,1,1,1,1,-0.05638514367647098,350.6656666666667
1482,bachillerato tecnico,secundaria,0,0,1,-0.7622751796012098,0.12036254106978755,-0.014791793736264353,0,1,0,1,1.5415318863831506,392.645
1483,secundaria,menos que primaria,0,1,1,-0.5307732538034682,-0.5703340249762552,-0.7509406641516992,0,1,0,2,-1.3250741924529035,360.49666666666667
1484,bachillerato,bachillerato,0,0,0,-1.0958170006069654,-1.5123630061473488,-1.1062823985020904,0,1,0,1,-1.0707060747344994,312.59200000000004
1485,menos que primaria,primaria,1,0,1,-1.7285107063288934,-1.6162190768651614,-1.875233480974272,1,1,0,1,-1.6477400634351422,275.94966666666664
1486,bachillerato,bachillerato,1,0,1,-1.8182519259219727,-0.660422258272315,-1.362870665647889,0,1,0,0,-0.29568631076966745,313.09133333333335
1487,secundaria,bachillerato,0,0,1,-0.6994056246320464,-1.0134146473485177,0.1268353251764961,1,1,1,3,1.6602542766963906,366.31033333333335
1488,bachillerato,secundaria,0,0,1,-1.600772518375419,-1.152082471757615,-1.0185341468106397,1,1,1,2,1.076917208364572,313.118
1489,bachillerato,bachillerato,1,0,1,0.8394208927099488,0.8986978478644622,0.6559260680828548,1,1,1,1,0.21555388780829257,467.76233333333334
1490,bachillerato,bachillerato,0,0,1,0.4130233465078022,0.33031904513507593,0.8287279611219333,0,1,1,2,0.6108346898839389,446.56733333333335
1491,secundaria,bachillerato tecnico,1,0,1,2.357735131287811,1.8742595373572473,2.49679848119022,0,1,1,3,0.3296137260655946,575.6493333333333
1492,bachillerato tecnico,bachillerato tecnico,1,0,1,-0.29139090452572197,-0.7512706789106801,0.028161895902907894,1,1,1,2,1.9560673015786894,380.4750000000001
1493,bachillerato tecnico,bachillerato,0,0,1,1.8042512703979983,1.3882584963091087,0.9822407127888865,0,1,1,1,0.3748577497195131,511.64166666666665
1494,secundaria,bachillerato,1,0,1,-0.36738484124651194,0.3388379699551957,-0.5804331918014208,1,1,0,3,0.14656538609172612,393.6326666666667
1495,bachillerato,bachillerato,0,0,1,0.7264295266363375,0.6205296129094574,1.1999705644319187,1,1,1,2,0.6080716960730125,471.0726666666667
1496,menos que primaria,secundaria,0,0,1,-1.44187478831626,-1.697245394382311,-0.9262637520174244,1,1,1,0,-1.263252205933427,304.02000000000004
1497,secundaria,secundaria,0,0,1,1.0512941901705428,0.9449003452245764,1.2034922333961242,0,1,0,1,-1.0216629345905572,487.59666666666664
1498,primaria,secundaria,0,0,1,-0.6050143757428601,-0.6239091329101563,-1.344608677723657,1,1,1,6,-0.00220456191533776,342.4736666666667
1499,secundaria,menos que primaria,0,0,0,0.8651191854554086,0.43411478352413346,-0.03317383855700294,1,1,0,1,-1.4743622017995162,438.30033333333336
1500,bachillerato tecnico,bachillerato tecnico,0,0,1,1.9057262087756468,1.378725988365915,2.005472302062898,1,1,1,4,1.9784302827358742,539.282
1501,secundaria,bachillerato tecnico,1,0,1,0.779941078722994,0.6077391592135261,-0.11972152128338405,1,1,1,2,0.9216714936131495,438.974
1502,bachillerato,secundaria,0,0,1,0.5241460092194266,-1.0216198440591153,-0.051342448895062905,0,1,0,3,-0.44557872501242013,389.78600000000006
1503,bachillerato,bachillerato,0,1,1,1.101256654476682,0.8324770838236403,1.2357741989013398,0,1,0,2,0.19111866129291297,486.4473333333333
1504,bachillerato,bachillerato tecnico,0,1,1,-0.7978964320595445,-0.1736972292791244,0.4545239543647747,1,1,0,3,0.5775924205962316,395.4293333333333
1505,secundaria,secundaria,1,1,1,-1.3710668655767964,-1.0538614405454632,-1.265584560511715,1,1,0,1,0.03993109370128863,314.9436666666667
1506,bachillerato,bachillerato tecnico,0,1,1,1.4317564002419945,1.2729875489909654,1.8990885521025263,0,1,1,2,0.7748011038510975,522.7963333333333
1507,secundaria,primaria,1,0,1,-1.3636789685642912,0.09077556704863321,-0.8234817089522634,1,1,1,0,-0.9712382975411522,357.78133333333335
1508,secundaria,bachillerato,0,0,1,0.8957282568032983,0.9017868630966874,0.9399540059080866,0,1,1,0,-0.5390887968009578,476.24066666666664
1509,bachillerato tecnico,bachillerato tecnico,1,0,1,0.975198850941738,1.1619398646856298,1.1941678144340802,1,1,1,1,0.7540786502691501,491.60833333333335
1510,bachillerato,bachillerato,0,0,1,-0.08412417814351338,-1.3732607889712198,-0.9061075330594159,0,1,1,0,-0.5574799743549359,344.7163333333333
1511,secundaria,secundaria,1,0,1,1.0007522829614626,0.692457815250445,0.8870489335140009,0,1,1,0,-1.131232907905104,471.55266666666665
1512,secundaria,menos que primaria,0,0,0,-2.3266406428903554,-1.423686549344142,-0.7483394313940477,1,0,1,1,-1.1152593499356862,295.664
1513,primaria,primaria,0,0,0,-0.6651895212133456,-0.699203879195639,-0.33287587120398243,0,1,0,1,-1.8772412368552094,364.29033333333336
1514,bachillerato tecnico,bachillerato tecnico,1,0,1,0.47185128722894737,1.0614986037753167,0.35909206129687554,0,1,1,3,1.274557609402395,456.38433333333336
1515,bachillerato tecnico,bachillerato tecnico,0,1,1,0.9435757545137005,1.094862381576496,1.4711390746757347,1,1,1,2,1.5032816908131392,495.94866666666667
1516,bachillerato,bachillerato,1,0,1,-0.3127288894265464,-1.3319693431717137,-0.4844143539061542,0,1,0,1,-0.40646509387649454,351.134
1517,bachillerato tecnico,bachillerato tecnico,0,1,1,-0.18977110542233985,1.2009990143212248,0.18406244584483408,1,1,1,3,2.001311325232608,440.64000000000004
1518,bachillerato,bachillerato,1,1,1,-0.13105905328178274,0.13773825175105273,0.21847875617684115,1,1,1,1,0.10218479800372215,413.47866666666664
1519,secundaria,secundaria,0,0,1,-1.2935953494535057,-1.187690612188458,-1.228953867421912,1,1,1,0,-1.2692962548948283,313.94466666666665
1520,secundaria,secundaria,0,1,1,-0.269415532431662,-0.29384302876062274,-0.24788892813219263,1,1,1,0,-0.9310885437261291,386.719
1521,bachillerato,bachillerato,1,0,0,-0.47645048165269366,-0.09290017461124087,-0.5503522693988331,0,1,1,0,0.47536164959195787,379.94800000000004
1522,menos que primaria,menos que primaria,1,0,0,-0.7005355382927829,-0.30492004431992936,-0.7202861365769113,0,1,0,0,-2.124442839376524,364.6883333333333
1523,secundaria,bachillerato,0,0,1,-0.7560751405397349,-1.086477097470088,-0.44392850047296006,1,1,1,0,-0.01800543277157262,348.72566666666665
1524,secundaria,secundaria,1,0,1,-0.8351546107186884,-1.1319676733509008,-0.8292577796397668,1,1,1,1,-0.6256913840621795,336.0206666666667
1525,bachillerato tecnico,secundaria,0,0,1,3.2875671576381893,2.1959273813441698,2.407489489844179,0,1,1,3,1.2709311800255543,603.6996666666668
1526,primaria,secundaria,0,0,1,0.24055216644723623,0.08535772392648924,-0.22493138158902026,1,1,1,1,-1.1455659382992842,409.5026666666667
1527,primaria,secundaria,0,0,1,-2.179534575906058,-1.9780320524052566,-1.837642332712413,1,1,1,0,-0.6428737518238774,256.5156666666667
1528,primaria,secundaria,0,0,1,0.11295883921949702,-0.4822608914605925,0.20952784755948586,1,1,1,2,1.3948341837342813,401.7426666666667
1529,bachillerato tecnico,bachillerato,0,0,1,1.9169963732378594,1.8153631180272092,0.42126819403233523,0,1,1,3,1.9060743823122412,512.0169999999999
1530,secundaria,bachillerato,0,0,1,-0.34887164049752845,-0.4239074630893433,-0.43100237461570545,0,1,0,0,-0.29093741515713784,376.722
1531,bachillerato,bachillerato,1,0,1,-1.178880140743643,-0.931785006543824,-0.6081796745497063,1,0,1,2,-0.41216376861153003,339.1656666666667
1532,secundaria,primaria,1,0,1,-0.6574684445316487,-0.7703356947970682,-0.8471996158399803,0,1,1,0,-0.9918744075665079,349.651
1533,bachillerato,bachillerato,1,1,1,1.0523951316861322,1.7221858694989247,1.5982926677318163,0,1,0,1,1.183465157198418,518.9596666666666
1534,secundaria,secundaria,1,0,1,1.3491133562099495,1.6889668892867553,1.0984291092973295,0,1,1,0,-0.9288436112547513,512.379
1535,bachillerato,bachillerato,0,0,1,-0.35992451387113905,0.7937919946263232,0.20379179583748455,1,1,0,0,0.3200295912839439,425.96866666666665
1536,bachillerato tecnico,bachillerato,0,0,1,1.2651086213559914,1.2285950214934833,1.2142439954610844,1,1,1,2,1.275507388524901,500.6223333333333
1537,bachillerato,bachillerato,1,0,1,-0.43057308981229325,-0.6777135036933241,-0.3446681263720037,0,1,1,1,-0.15442825218605954,369.988
1538,bachillerato tecnico,bachillerato tecnico,0,1,1,0.23054229029891973,0.7596076971540845,0.5826246629377462,0,1,1,6,1.2980430567952688,448.07766666666663
1539,secundaria,secundaria,0,0,1,0.044280369148343816,-0.642346692577499,0.294194638907257,1,1,1,1,-0.8058903866685302,397.85566666666665
1540,bachillerato,secundaria,0,0,1,-0.224407304945674,-0.7089294505908469,-0.35848800912547646,1,1,1,1,1.0371128287759148,373.5243333333333
1541,bachillerato,bachillerato,0,0,1,0.29561372829926114,0.9754647029715522,0.4056474578312576,1,1,1,0,0.23601731072046567,451.11566666666675
1542,bachillerato,primaria,0,1,1,0.6028198693663214,1.8732700871656753,0.8763505300697108,0,1,1,1,-0.17730929468279308,494.7483333333333
1543,bachillerato,primaria,1,1,1,-0.9494352372513446,-1.5234882875696591,-0.6027370952413886,0,1,1,3,0.14570195052581164,328.2356666666667
1544,bachillerato,bachillerato,0,0,1,0.6705277725750474,0.7489530078960582,0.24609184237345155,1,1,1,1,-0.24353480258843324,449.4983333333333
1545,bachillerato,bachillerato,1,0,1,0.45029601123952,1.1650168134521037,1.1459849799692696,1,1,0,3,-0.21055156397050032,478.411
1546,secundaria,bachillerato tecnico,0,1,1,0.7684246510270296,0.6102248511582072,0.4787487681488539,1,1,1,2,1.3602104175411107,453.7323333333333
1547,bachillerato,sin informacion,0,0,1,0.3400135407371609,0.8064014513359916,0.9478244024568794,0,1,0,2,-0.2895559182516748,461.01500000000004
1548,secundaria,bachillerato,1,1,1,-0.771980848225481,-0.8227282890873829,-2.29835400323045,0,1,1,1,0.1425935824885195,309.307
1549,bachillerato,secundaria,1,0,0,1.1215226700070644,1.0604970871179935,0.8980808283374776,0,0,0,1,-0.7484719215352177,484.7743333333333
1550,bachillerato,bachillerato,1,0,1,-0.553212180219882,0.1727792682916042,-0.8889393968589141,1,1,1,1,0.1529548092794932,377.06033333333335
1551,primaria,secundaria,1,0,0,-0.6442281741994333,-0.5466958185702839,-0.27335432984684443,0,1,0,2,-1.3985525591122252,370.473
1552,bachillerato tecnico,bachillerato tecnico,0,0,1,-0.04447579750973438,-0.8365202594406376,-0.6079262211015247,0,1,0,1,0.23506753159795976,367.907
1553,primaria,primaria,0,0,0,-1.436848121133241,-1.0034236137067905,-1.0377165709414249,1,1,1,0,-2.0117644980246845,320.51733333333334
1554,secundaria,menos que primaria,0,1,0,0.027896621067670616,0.2603214773142292,0.37548649749766483,1,1,1,2,0.7634037543810265,424.44599999999997
1555,bachillerato,bachillerato tecnico,0,1,1,0.3824287612324856,0.2528402685486844,0.6031944112059455,1,1,0,2,-0.31977616305868134,438.0873333333334
1556,bachillerato,bachillerato tecnico,1,0,1,1.915315988819329,2.498445744184448,1.7558606745696732,0,1,1,2,1.0957401037015073,564.1973333333334
1557,secundaria,menos que primaria,0,0,1,0.09550312176838087,-0.2883407203782219,-0.806607045165446,1,1,0,3,-0.7614234550239348,381.3066666666666
1558,bachillerato,bachillerato,1,1,1,1.815463490569918,0.18363908746739538,0.6329018232638453,1,1,1,2,0.5999554017534164,469.893
