id_alumno,educacion_madre,educacion_padre,genero,computadora,internet,matematicas,comprension_lectora,ciencias,cuarto_propio,television,auto,libros,indice_socioeconomico,rendimiento_academico
767,4,5,0,1,0,-1.805663528855567,-1.7362442116891503,-1.565900217296397,1,1,1,0,0.7867165146607172,-1.8053016996140512
768,3,4,0,1,1,0.3466047037581213,1.0727324833893845,0.1573564561996097,1,1,1,1,0.08396630756292675,0.582976965781293
769,5,5,1,0,1,0.9878017340807177,2.211637919751814,1.8676870038383624,1,1,1,4,1.694273637993421,1.8313232775693598
770,3,3,0,0,1,0.7738714143146803,0.7664493832348327,1.0446436196621927,0,1,0,2,-0.542024477725067,0.9133598025276976
771,2,3,1,0,0,-0.559759885023122,-0.12261987975565518,-0.5660397038757486,0,0,0,2,-0.2104652204139089,-0.4267894057609746
772,3,3,1,0,1,-0.15175965098937086,0.20628784368179465,0.09231229760314896,0,1,0,1,-1.1124963561247598,0.06333748767838045
773,1,3,1,1,1,-1.1944961269779193,-1.0025186287754748,-1.5392209069615075,1,0,1,1,-0.7807644117004191,-1.3141410003083716
774,4,2,0,1,1,1.6753397105660677,1.473363279250057,1.9300232124358314,0,1,0,1,-0.2598537347842167,1.7889933713052095
775,5,3,1,0,1,-0.7498606154056858,-1.8385316418593487,-0.47581027632315265,1,1,1,1,-0.3118325558522681,-1.1217501963706977
776,4,4,1,1,1,-0.15611995883400617,1.2017230022662768,0.2712504320192518,1,1,0,3,0.10961034387058669,0.5105824880109304
777,3,3,0,1,1,-0.06674089105526568,-0.5319988632857136,0.2769864837412531,0,1,0,1,-0.8251449997884229,-0.1306624982412666
778,1,3,0,0,1,-1.849730161624275,-1.4567245325700475,-1.6458180914045586,0,1,0,1,-0.3598395733171129,-1.7391942584244184
779,4,2,0,0,1,-0.49344264478145594,0.5046432758380194,0.6488026922234394,0,1,1,1,-0.5830376671060045,0.2638116243627066
780,3,3,1,0,1,-0.6932345577157185,-0.33227472217717113,-1.0119176778475867,1,1,0,0,-0.9276348014624712,-0.707526171650772
781,5,3,0,1,0,-0.6423449847648732,-0.265860894684335,0.40771510438221115,0,1,1,2,1.2831056215049483,-0.16751931462487296
782,5,5,1,1,1,3.024760829009028,2.5414626945863295,2.6470430173411503,0,1,1,3,1.2015109605260306,2.8902632566537596
783,4,4,1,0,1,0.9323345621966334,1.6045136954963557,1.2231815644232724,0,1,1,2,-0.7052137996829024,1.3520349732353252
784,3,4,1,0,1,0.7731905689037244,0.6787261772259447,1.6381648970273088,1,1,0,1,0.7682389935501475,1.087263725091084
785,3,3,0,0,1,0.3238470837450906,0.23554902312767476,0.1868771130851643,1,1,0,2,-0.7463133326204315,0.26142591851734115
786,4,4,0,0,1,-0.9227374054983112,-0.5510638791721023,-1.095397239885456,0,1,1,1,-0.02940278224164367,-0.8957302957225599
787,2,4,0,0,1,-0.9192897202258087,-1.07070622673369,-1.9033134551017432,1,1,1,1,-0.5653372380047578,-1.3793830383972343
788,4,1,0,0,1,-1.1855437341274717,-1.4961336097124174,-2.186581032582431,1,1,0,2,-0.7311168666603367,-1.729623367915363
789,4,4,0,0,0,0.6159007929002283,-0.12359726348147586,-0.20278755401106177,1,1,1,0,-1.0356505907583717,0.07985967012119033
790,4,5,1,0,1,0.4933196467829339,0.47393412050203304,-0.20980421262913782,1,1,1,3,0.5762109236907684,0.2694624727180059
791,2,1,1,0,0,-1.0053369913126355,-1.114700560861393,-0.7372274986395658,0,1,0,0,-2.068405871148674,-1.0153102928305824
792,4,4,1,0,0,0.08992598382756815,0.04627444135939301,0.7379782870178071,1,1,1,4,-0.5462553119980479,0.30576730225895654
793,3,2,0,0,0,-0.6712012413313642,-1.250496566421781,0.06480592864787788,1,1,0,2,-0.03682832810850819,-0.6788041444144052
794,4,4,0,1,1,2.0498336587372212,1.680556562658393,1.851706096947764,0,1,0,0,-0.3936862475009602,1.962785025358225
795,1,3,1,0,0,-0.03429208849053621,-0.19532033590469858,-0.5167496780320399,0,1,0,0,-1.5539709609768304,-0.26800430926077
796,2,4,1,1,1,0.4349262882389945,1.0923042908373097,0.9435557128032964,1,1,1,1,0.23118207155134457,0.8947840419160339
797,2,3,1,0,0,-0.8023581424121947,-0.6279031330736973,-0.8552834468714516,0,1,0,0,-1.4834282752416181,-0.8024445193141494
798,2,0,0,0,1,-1.3721098628020914,-2.682967048037336,-2.265138261863513,1,1,0,6,-1.2728363407150778,-2.277521765649365
799,4,4,0,0,1,1.3594853841726042,0.291609823006257,1.4253173591755612,0,1,1,1,-0.5307134718115873,1.0518757550514881
800,2,2,1,0,0,-0.48363557364917,-0.08382619236658004,-0.6482653383278775,0,1,1,0,-1.8142104405434532,-0.41600227305624127
801,5,4,1,1,1,-0.6639292328994469,-0.5462976252005047,0.13079720276122675,1,1,1,2,1.6777820186844545,-0.38031492032232384
802,5,0,1,0,1,0.6977760750858755,0.6063635821179262,0.2979831009748112,1,1,1,1,0.4371977975785381,0.5648923799024983
803,2,3,1,1,1,-0.7445587128437704,-0.7295751734906004,0.3203003440699462,1,1,0,4,-0.9098480288046329,-0.4109501900895836
804,4,4,1,0,1,0.5692846113585767,1.0116520337584367,0.7786775749336807,0,1,0,0,-0.5586024405906248,0.849086080340777
805,5,5,0,1,1,0.9886853845077034,1.1015592700682335,1.4314269212422506,1,1,1,3,1.2129946535526932,1.2482754803802973
806,4,5,0,1,1,0.7963682850213877,0.8993132376177568,0.9519997145242894,0,1,1,2,1.2496906651040582,0.9396446675181118
807,4,4,0,1,1,0.29784458347558623,-0.43637212221000043,0.06192456313171047,1,1,1,2,1.480832366099363,-0.05127462784576241
808,5,5,0,0,1,0.7140149624408134,-0.006878340273226973,0.848070461114728,1,1,1,0,-0.16159476738314965,0.52529901857862
809,3,3,1,0,1,-1.1514580053619323,-0.14641495021638756,0.2731980216736989,1,1,1,3,-0.7516666331291012,-0.33278791759895454
810,5,5,1,1,0,0.852429385880987,1.3301343307871278,0.7342698628812573,1,1,1,4,0.9821983267837541,1.0484141426484088
811,2,3,1,0,1,-0.22398720884104056,-0.2632304051506433,0.4348079440272914,1,1,0,0,-0.5301090669154472,-0.021902378820168277
812,3,2,1,0,1,-0.4560685775417233,-1.442413704189505,-1.636213539683998,0,1,0,0,-1.3805930993412043,-1.2802359101765806
813,5,5,1,1,1,0.4724597022770365,0.31984535286331334,0.6110247887892354,0,1,0,3,0.8228944648725337,0.49083258589497963
814,4,5,1,1,1,0.5355755204799493,1.2341455957388878,0.5068821008969953,1,1,1,2,0.9516327077503817,0.8291443861862772
815,2,3,0,0,0,0.4732854084137276,0.5602576164838187,0.6622890835977255,1,1,1,2,-0.9266850223399652,0.6022777938557634
816,5,3,0,0,1,1.1987044646788845,0.47228101469416267,0.9532269627996941,1,1,1,3,1.4111531159300648,0.9044484895170642
817,4,3,1,0,1,1.4899904119876246,1.6100522032760096,1.5079965419033832,0,1,1,1,-0.08034548063059758,1.6341376726679604
818,5,3,0,1,1,-0.1093009722763257,-0.730866285325944,-0.6298299348864689,0,1,1,0,0.32305161576464464,-0.5394976344634232
819,4,3,1,0,1,0.297830097403013,1.2087577517990387,0.40233922334973143,1,1,1,3,0.5513439793924315,0.7058688839452353
820,3,3,1,0,1,0.6286050785472228,0.4514301618766443,1.0427227093180806,0,1,0,3,-0.42649679900571025,0.7436519155393951
821,2,4,1,0,1,-0.5029455083896982,-1.4574123211178478,-0.5320369228539317,1,1,1,2,0.7480346013077488,-0.9139832843669082
822,4,4,0,0,1,1.114699729824927,0.5517386916636982,0.7756628128658383,0,1,1,1,-0.5781160843802919,0.8458583606676344
823,4,3,1,1,0,0.17633540672873402,-0.3756416000858288,-0.22527821262337397,0,1,1,1,0.47000834908328815,-0.16768303953582853
824,3,3,0,0,1,-0.34655386888576173,0.08289616491330991,0.08761673898420877,0,1,0,2,-0.9296207032640745,-0.04904796905675519
825,4,4,0,0,1,1.3578629440443675,1.9760522424316598,3.015177480997121,0,1,1,2,0.6676487501211112,2.2618870484027433
826,5,4,1,0,1,0.8032057112760991,0.2753804265713256,-0.07312610578349983,0,1,0,1,-0.3105374025033965,0.34048633909093184
827,4,4,1,0,1,1.5773414296060704,1.690523463368619,1.322428598869061,0,1,1,1,1.1535902866177774,1.628468112894267
828,3,5,1,1,1,0.21152207700986203,-0.13346763246569507,-0.21612720917850645,1,1,1,2,0.3300454438485519,-0.05922698066364991
829,5,4,0,0,1,-0.28306141279593666,0.6181645856222848,0.8333568214650363,0,1,1,2,1.1032519931249634,0.44047548113936014
830,3,5,1,1,1,0.5337502753356836,1.1363227578965145,0.6927034973794998,1,1,1,2,0.19129134840609585,0.8557941238353945
831,5,4,1,1,1,0.2821996250961634,0.5452469330897259,0.4399970698874275,0,1,1,1,1.0164767187505588,0.4568011936890229
832,4,3,1,1,1,-0.3675441880448212,0.2630726315054289,0.41347783541454747,1,1,0,2,-0.33454091123581875,0.1282941766367191
833,4,4,1,1,1,0.447847864974592,-0.39032648890464794,0.4709584095310662,1,1,1,4,1.5024182552472247,0.15845230523490497
834,2,1,1,0,1,1.4077674640602122,1.421742938767798,1.3578854023041291,1,1,1,0,-1.7807091405859714,1.4819436732974036
835,5,5,0,0,1,1.285171831870344,0.8033245025695176,1.6930442383861768,1,1,1,6,2.141360574023935,1.3201413605809995
836,4,1,0,0,1,0.09327226659205579,-0.2888716448712603,0.28401648201449703,1,1,1,1,0.046838578228604336,0.0177284053405005
837,4,5,0,0,0,-0.20247539106933446,-1.0511585522172666,-0.41674228324170765,0,1,1,4,0.8544962065850034,-0.6190305183514889
838,5,4,1,0,1,-0.750715293687525,-0.2493901689343856,-0.09997883163556567,0,1,1,3,1.2129946535526932,-0.3741635415249585
839,1,3,0,0,1,-1.0988735619199825,-1.2255189823174624,-1.0651829209311932,0,1,0,2,-1.2881191502317642,-1.203481671920178
840,4,3,0,0,1,-1.0244586071097082,-1.4720368776079127,-0.3702002263624927,0,1,0,2,-0.9645035001270192,-1.0313085555583308
841,3,2,1,0,1,-1.6401311775577265,-1.1828278264908538,-0.8536960279065253,0,1,0,2,0.10736541139920901,-1.2875520747690377
842,2,3,1,0,1,-0.2511920531341491,0.5543933141288918,-0.6590971383238428,1,1,0,0,-1.089874344297801,-0.09731875066132763
843,5,5,0,0,1,-0.5544724685337798,-0.5542011602673307,-0.7787004865551511,0,1,1,3,-0.25942201700125955,-0.666969172279549
844,3,5,0,0,1,0.25040269579724345,0.6711122373371406,0.44482602505804203,1,1,1,2,1.804707046873882,0.49702138752913466
845,4,3,1,0,0,-0.5141722146341922,0.12225697619267598,-1.0008591037137755,1,1,1,1,0.1057248838239715,-0.46961516461259434
846,4,4,1,0,1,1.1002136572513872,1.0750492448135531,1.0238737765664812,0,0,0,0,-1.0272752657690012,1.131095222681437
847,3,4,0,0,1,-1.013666483042421,-0.4477869988103319,-0.8709575416931993,1,1,0,2,0.04183065194630046,-0.8063505279041111
848,3,3,1,0,1,-0.2514383163678992,0.06017500990440502,-0.7532751038060023,0,1,0,2,-1.1117192641154368,-0.322019496312616
849,4,4,0,0,1,2.3655720965500957,2.493353695637577,2.325423931254059,0,1,1,3,0.5471131451194506,2.545963802476053
850,4,5,0,0,1,0.8242394886528789,0.3401049488590382,0.45409708539941673,1,1,1,2,0.4068048656583486,0.5572534433427284
851,4,5,0,0,0,-1.1548332602715672,-1.4621785750894447,-1.2299943605249726,0,1,0,0,-0.23481410337269704,-1.371093880048237
852,4,4,1,0,1,-0.7377937169519275,-0.7839104687668066,-0.7488196589800756,1,1,1,0,-0.45619898247316815,-0.8047413459221388
853,4,3,1,1,1,-1.1315975998636094,-0.8418777702340279,-0.21931538676352616,0,1,1,1,-0.2178907662807733,-0.7686984762387168
854,5,3,1,0,0,-0.5206764612197117,-0.8547888885874679,-0.21880847986716312,1,1,0,1,0.42683657078756443,-0.5762468601912586
855,4,3,1,1,0,-1.5850406435605542,-1.1817177116417732,-1.6461916017492464,1,1,1,0,-0.48331085924288275,-1.547238494964429
856,4,5,1,1,1,2.126914050901026,2.0238595797366408,0.9194109369502222,1,1,1,2,0.9007763529180192,1.7938349508149216
857,3,1,1,0,1,-1.124629798955736,-1.2967352631791478,0.003083344188111949,0,1,0,1,-1.0300382595799278,-0.8647956432609786
858,3,3,0,0,1,-0.9665722611058422,-1.3843498709962778,-1.391657641499235,1,1,1,1,-0.6935574195430572,-1.3368192394031448
859,4,3,0,0,1,-0.8944895639799078,-0.7737987704675707,-0.13398161265738265,0,1,0,1,-0.19371457043516802,-0.6358146606518283
860,3,4,0,1,1,-1.9908100224179803,-1.494770099082568,-1.8114832689290539,1,1,0,0,-0.05340629097406609,-1.857595436173555
861,4,4,0,0,1,1.7252732027270588,1.3904063272127665,1.8139281935135607,1,1,1,1,1.1777664824633827,1.732246317167689
862,3,2,0,0,1,-1.4315607046438996,-1.4378646466014244,-1.9294324999195995,1,1,0,1,-1.1218214602366363,-1.696303009608417
863,5,4,0,1,1,-0.5569785590890023,-0.04257094596432625,0.47856201297651035,0,1,1,3,1.6150102530424721,-0.028544932350403437
864,4,0,0,1,1,0.7433637454748053,0.6498993905470962,1.1863240971956224,1,1,1,3,1.359865043314745,0.9080083368667191
865,5,5,0,0,1,-0.4388880954695053,-1.0569987216406915,-0.1826313350530533,1,1,1,3,1.5182191261034597,-0.6155408388208161
866,3,4,0,0,1,1.1700365270558493,0.5283297481069936,1.1958886299506808,0,1,0,2,-0.6377794819849821,1.0020145028833383
867,3,2,1,0,1,-0.46574527402084803,-1.461744182322413,-1.098251926091289,1,1,0,1,-0.5093866133334999,-1.102206119857091
868,3,4,1,0,1,-0.3356893144556068,0.261769453204334,-0.2621223401958562,1,1,0,2,0.5239730719529427,-0.09883905340592383
869,2,4,1,0,1,0.5222338476397193,-0.01244098098438217,1.374920141952955,0,1,0,0,-0.8658128149429948,0.6459642779535543
870,5,5,0,0,1,-0.7100094297558779,-1.0064402301445101,-1.008476046814386,0,1,1,1,0.15537242886405375,-0.9730926550768013
871,3,2,1,0,1,-2.333927137394846,-2.925539209027249,-3.16827293566502,1,1,1,1,-0.6920032355244111,-2.998856300486879
872,3,4,1,0,1,-0.5679010578094517,-0.42867371706094015,-0.7958286037901507,0,1,1,1,-0.21063790752709174,-0.6286481874065333
873,3,2,1,0,1,-0.020313028457069754,0.33469917220264483,-0.3344766298240759,1,1,0,0,-0.5764755568050544,0.005902788914842918
874,4,4,1,0,1,0.9482257838098064,1.6513315826097645,0.9527200559033311,1,1,1,2,1.4654632130260852,1.2804731535835403
875,5,4,1,0,1,1.5284799068155206,1.016116626086262,0.7393789508103883,1,1,1,1,0.7596046378910026,1.146780069151068
876,3,3,0,0,1,-0.5714791177351153,-0.11418542019579087,0.07327660967920588,0,1,0,0,-1.6066405304976137,-0.20311311026681372
877,4,4,1,1,1,0.5748472632268161,0.8560187585036048,0.4058742319691041,1,1,1,2,1.4784147465148023,0.6598154054204738
878,5,4,0,1,1,1.5117774651382287,1.470020868237063,0.9964074265767129,1,1,1,2,0.5126620660394631,1.4074862616489894
879,2,2,1,0,1,-0.5908469967659389,-0.42097531191187987,-1.2370643777637185,0,1,0,1,-1.0445439770872909,-0.7878028344200393
880,3,2,0,0,1,0.5678360041012231,1.0550430445985963,0.8224716628484011,1,1,0,2,-0.6730939966308841,0.8807972566657506
881,4,3,1,0,1,-0.14302454922752617,-0.24158316559356724,-0.022221981664531258,1,1,0,0,0.6380329102102448,-0.1476337547255561
882,2,2,1,0,1,-0.9169864346866151,-1.5970213298555134,-1.0078090640560138,0,1,0,1,-1.9438121189872157,-1.2686488643354603
883,2,3,1,0,1,-0.6328131490114838,-1.0149832878961325,-0.6871637727961462,0,1,0,1,-0.9980911436410922,-0.8388008052556873
884,4,3,1,1,1,-1.1137073002352873,-0.8991934825507013,0.13498585448380468,0,1,0,3,0.48624093772248017,-0.6608973170103636
885,5,5,0,1,1,0.5369082391567148,1.1810048805720184,1.4274650436575207,1,1,1,2,1.5362649294310722,1.1317969008712498
886,2,1,1,0,1,-0.6844704838087267,0.15729799273322742,-0.4146346177252512,0,1,1,3,-2.211736175090477,-0.3054505353238186
887,4,4,0,0,1,-0.14799327212025062,-0.03472774322625542,-0.32636611948226946,0,1,0,0,-0.12679831407679634,-0.1757008823180976
888,3,4,1,0,1,-0.039999601084511,-0.3195566672757447,-0.3403327384425844,0,1,1,1,-0.3492193158563649,-0.25614594785292083
889,2,4,0,0,1,0.5023010117785287,-1.1157624098474705,-0.08573207991673497,0,1,1,1,-0.8476806680587907,-0.30041248592095765
890,3,3,1,0,1,-0.24473126476634993,0.02764381824003663,-0.3196029143123749,0,1,1,1,-0.8289441162784466,-0.18038809262605288
891,4,5,0,1,1,1.9301497271346337,0.7708415767681522,1.2509680661370595,1,1,1,3,1.5980869159505484,1.3608012727533956
892,3,4,1,1,1,1.6697336004801078,0.6472809674791551,1.2333463816608654,1,1,1,1,0.5402920041487262,1.222626803615313
893,4,3,1,0,1,-0.4599653310640056,-0.2854085692007584,-0.8189328865401646,1,1,1,4,0.018517891666609637,-0.5463553693052012
894,4,3,1,0,1,1.7426564898153074,1.1581992603028581,1.9724299762131376,1,1,1,2,-0.27168280203724504,1.7034213771301492
895,4,4,1,0,1,-0.5632220563681977,-0.995640743297474,-0.40873849014124053,0,1,1,1,-0.5363258029900313,-0.7111936096561979
896,4,4,1,1,1,0.7777536817643894,0.27966402191288703,-0.0011853454654702584,1,1,1,0,0.8118424896288283,0.3591556567945706
897,4,4,0,0,1,-0.9901121290378445,-1.6902709771783035,-1.8510220068453598,1,1,1,1,0.9267657634520449,-1.6241050017312024
898,3,3,1,0,1,-0.05957028513136337,0.6164390810199095,-0.2816382557058273,1,1,0,3,-0.9141652066342052,0.12097801204426292
899,3,3,0,0,1,-0.851147234839877,-0.28135423670846305,-1.0960642226438284,1,1,0,1,-1.2197350534113376,-0.7682868250340252
900,4,4,0,0,1,0.6066876507434565,0.4116832236932504,-0.014378264426073487,1,1,1,1,1.001280252790464,0.3504688808046795
901,5,5,0,1,1,1.9331193720122102,1.2381757952996806,2.271998612308443,1,1,1,1,1.461923127205836,1.9009812103994488
902,3,3,1,1,1,-0.5648155243512872,-0.8318867365923,-1.324559176006988,1,1,0,1,-0.7779150743329012,-0.9693784385253879
903,4,4,1,1,1,1.8706264549299596,1.716502564130261,1.8544540659122577,1,1,1,3,1.3892218525558373,1.9198142530140454
904,4,4,1,0,1,-0.23947282042215495,0.41964709108882986,0.24421095099484158,1,1,1,3,0.34878199562889595,0.1709936334141714
905,5,5,0,1,1,1.3477082071703157,-0.8176603734720144,1.2604392213059457,1,1,1,1,2.2991965954731013,0.5602192031583406
906,5,5,0,0,0,1.0886537713377022,0.39972535613412985,0.8292748869837985,1,1,1,1,-1.0438532286345592,0.7973162634963347
907,4,4,0,0,0,0.4716050239951972,-0.7541545642251398,-0.8611395554899594,0,1,1,1,-1.0108699900166263,-0.4420532453167178
908,4,4,0,1,1,-1.1681169888215028,-1.0135473784717777,-1.3364047897956792,1,1,1,1,0.477520238506744,-1.2387760848677987
909,4,4,1,0,1,0.9406350817812714,0.3340958489151008,0.07559770967834097,1,1,1,1,0.7627993494848863,0.4597809870684303
910,3,4,1,0,1,-1.2175579545149946,-1.3203855360508696,-1.9336878499180146,0,1,0,2,0.5265633786506861,-1.5831457068644865
911,5,4,1,1,1,0.314894690894643,0.018799098844642554,-0.9872393157878144,0,1,1,3,1.5031953472565478,-0.23722402600094877
912,3,3,0,0,1,-1.0322086559365515,-0.45362716823375693,-0.6351524572982793,1,1,0,1,-0.991701720453325,-0.7319118276740917
913,2,4,1,0,1,-0.42247537524368406,0.2725810065171214,-0.3216172022426592,0,1,0,2,-0.6656684507640197,-0.14353595409704623
914,4,0,0,1,1,1.47331694245548,1.5159699698164089,0.9920320196817907,1,1,1,3,1.7795810719057712,1.4113454916929635
915,4,5,0,1,1,1.3972360892992493,1.3342972614711799,1.5601812729184272,1,1,1,3,2.109240770971917,1.5155821257170636
916,4,3,1,1,1,0.9986228302931522,1.573961404215132,0.6269256577488296,1,1,1,2,0.5193105198970046,1.1525057631799474
917,3,3,0,0,1,-0.32368036029214214,-0.769684105646521,-0.5529268228461505,1,1,1,0,-0.935146690885927,-0.596806031152795
918,4,4,1,1,1,-0.7444862824809028,-0.4775308368862474,-0.20102671952895976,0,1,1,1,0.8813490526849436,-0.4960310095317741
919,4,3,0,1,1,0.6189283820680981,0.3420114504476772,0.8961198990278634,1,1,1,3,0.25328602203875517,0.6466987011255587
920,4,2,0,1,1,1.1216965028779469,0.29862043960751766,0.8253663680197371,1,1,1,2,0.04433461508745244,0.76742009475568
921,4,5,1,0,1,1.200993264145504,1.3642703623963628,0.5935765198302179,1,1,1,1,-0.07309262187691604,1.1248689982104922
922,5,2,1,0,1,-0.6052026946863166,0.17866770357803297,-0.5681740487025394,1,1,0,0,-0.35552239548754044,-0.32541094089671485
923,4,4,1,0,1,1.0214239085239034,0.48893273743037513,0.6486692956717643,0,1,1,1,0.12843323920752214,0.7468562459395431
924,2,2,0,1,1,1.171311301442321,1.1493062750444603,1.4682176901940636,1,1,1,2,-1.4528626562082456,1.3386609869374795
925,4,4,1,0,1,-0.028294854445090875,-0.8733109135150662,-0.21556694366147414,1,1,1,4,0.7065033505872625,-0.42329037052110396
926,1,4,1,0,1,-0.05647026560062585,0.5811688016300913,0.3391626164767128,0,1,0,2,-0.47087738709371435,0.32600370125317907
927,3,5,0,0,1,-1.1417233645925131,-1.930091983977016,-1.8823168378681852,1,1,1,1,-0.30898321848475047,-1.777010035000769
928,3,2,1,0,1,0.08978112310183288,0.5983876482565954,0.6832723611761158,1,1,1,2,0.2388666480879834,0.5005765570241899
929,3,2,1,0,0,0.11165509268787797,0.1344923724640663,-0.1997994712535543,1,1,1,1,-1.4400838098327113,0.01813070083599339
930,2,3,1,1,1,0.33689903513385017,-0.007240334245753688,1.054168133451748,1,1,0,2,-0.6709354077160979,0.4756529477220121
931,1,5,0,1,1,1.2665137703956253,1.5124706947486544,1.4835049350159546,1,1,1,1,0.5452999304310302,1.5155540585894718
932,4,4,0,0,1,-1.909745960296451,-1.4236744828783907,-2.161022253281607,1,1,0,2,-0.8034727670839698,-1.9264300665942624
933,3,3,0,0,1,0.0027922572977259353,0.3632363637034729,0.6052887370672348,0,1,0,2,-1.1474654965442963,0.35397727175374716
934,3,2,0,1,1,-0.4636013352799646,0.3908685702729845,-0.169958662643981,0,1,1,1,0.08802445472272481,-0.057776845738034995
935,5,4,0,1,1,0.6727151695336512,1.6902097352590952,1.313984597148068,1,1,1,3,1.913931645962063,1.3332627427305128
936,4,3,0,0,1,1.8083363428637371,0.7401686208294191,2.0481725382538887,1,1,1,3,1.2846598055235945,1.5891320335733186
937,3,3,0,0,1,1.2118288464305116,0.6418389914255093,0.7821325456220484,1,1,1,0,-1.1635253980703053,0.9144216755216148
938,3,4,1,0,1,1.8652376359326017,2.5526362418716437,2.251148731281727,0,1,0,3,0.20899177750734263,2.381331387727403
939,4,3,1,1,1,-1.8319122923588214,-1.7757980864205307,-1.396793408738701,0,1,0,1,-0.6620420213871787,-1.7698108167732833
940,3,3,1,0,1,1.3498811180563473,1.3874379766380491,0.9538539265925644,1,1,1,2,-0.4789936814133103,1.3082689656093545
941,4,5,0,0,0,-0.7771378900616611,-2.0535560615400055,-0.668941803837417,1,1,0,1,-0.1854255890023892,-1.2816439444108079
942,3,4,1,0,1,-0.03981128214105449,-0.18058718122287573,0.628046188782895,0,1,0,2,-0.5548033241006012,0.13737389241290615
943,4,3,1,0,1,0.19387804061529018,-0.11201345636063263,-0.4050434056598585,1,1,1,0,-0.11117013033374437,-0.12285515891594138
944,5,3,1,1,1,0.7235902564119233,0.46792502055809565,0.8034226352692901,0,1,1,6,1.6500657370185996,0.6968032017328449
945,4,4,1,1,1,-0.26459167026467284,-0.507202276167658,-0.5179769263074453,1,1,1,0,0.3770163386342993,-0.4637117121089618
946,4,4,1,1,1,1.1216530446602264,0.9591991071393676,1.2346936868327774,1,1,0,2,1.2142034633449732,1.1670351795636862
947,4,4,1,1,1,-0.7020420898404308,-0.5522343263499373,-1.190655717436178,1,1,1,1,2.276919957872508,-0.8583214924963003
948,5,4,1,1,1,0.8306713048755301,1.1338732653490864,0.5010926905543239,0,1,1,2,1.3530439023440206,0.8835338016060226
949,2,4,1,0,0,0.5346773839803897,0.6191902352111099,0.5935631801750507,1,1,1,1,-0.6964931004671663,0.6208488766128291
950,3,5,1,0,1,-0.8064866730956531,0.05691706415166801,-0.5692812400814377,1,1,1,2,0.2879097882319255,-0.43799754537959573
951,4,2,1,0,1,-0.18833698423755957,-0.24525137118183402,-0.46959399701512333,1,1,1,0,0.5692170956068612,-0.3205693613870011
952,3,3,1,0,1,1.0814686793412267,1.1319908966919494,0.7193294490937192,1,1,1,1,-1.1498831161288565,1.0403214541925594
953,4,3,1,0,1,-0.30242929182675937,-0.16183589344601068,-0.48306704873424233,0,1,1,1,-0.11082475610737862,-0.32979876851034773
954,4,4,0,0,1,-1.3765281149370212,-1.5829638972557396,-1.7983303689339534,1,1,1,1,0.345500940478421,-1.6888090865412078
955,4,4,1,1,1,1.4683192474176092,1.7450759550283406,0.9217987352251945,1,1,1,2,1.9136726152922885,1.473921152660535
956,4,4,0,0,1,-0.4254160479761131,0.6146049782257762,-0.08358439543477635,0,1,1,3,1.018462620552162,0.07157986748139013
957,5,5,1,0,1,0.15010112929805278,0.8150289743478695,0.001269151085339151,0,1,0,2,1.0449700924257364,0.3648813508234485
958,2,4,1,0,1,-1.0046706319742529,0.035281891060342574,0.5324942388184886,0,1,1,0,-0.01394728561177456,-0.12401994471103224
959,2,2,0,0,0,0.9641749497132738,0.3421200486394353,0.22831008203524744,1,1,1,1,-1.6517982105949405,0.5240453535461531
960,5,5,1,1,1,1.260864202091944,1.292607622301895,1.461374447093164,0,1,1,3,1.328004270932501,1.4207339458726684
961,4,0,1,1,1,0.41109669885552086,0.6719086240766983,0.673240940490198,1,1,1,4,1.1856237461132042,0.6293204712911774
962,4,5,0,0,1,-0.09991399724867149,-0.1867652116873256,-0.19324970056633914,0,1,1,2,1.0641383619890377,-0.17243573980816618
963,2,2,1,0,0,1.0114140323755876,0.6074374975697543,-0.025343460973713056,0,1,0,1,-1.685644884778788,0.5532070991148034
964,4,4,1,0,1,0.667326350536295,0.8941246573448789,0.4222419888595584,1,1,1,3,1.2374298800680725,0.7101912215944866
965,0,0,1,0,0,-1.0593410698667924,-1.5135575862566857,-0.8692500658317658,1,1,0,0,-1.4930124100232687,-1.2336725455005553
966,1,1,0,0,1,-1.3326932593294893,-1.7300903141562023,-1.212612789841792,1,1,0,0,-2.015304583844934,-1.5262957399257937
967,3,4,0,0,1,-0.5348728123417802,-0.06418198612414981,0.004630744187535339,1,1,1,3,1.429716980597226,-0.19597938200370874
968,5,3,0,1,1,-0.17683504261416833,-0.5661590278264512,-0.14476005403267783,1,1,1,3,0.0080703213190445,-0.32735225055519884
969,4,4,1,0,1,-0.24310882463811395,-0.02163562788655168,0.20129728032117225,1,1,0,3,0.4173387795625052,-0.016302986865456233
970,3,3,0,0,1,-1.9523784718803787,-2.5083773550878736,-2.3390799704566585,1,1,0,0,-0.9251308383213191,-2.423148057163267
971,3,2,0,1,1,-0.6944224156667487,-1.6172567929197363,-0.5995489176563696,0,1,1,3,-0.9541422733360455,-1.061457328447319
972,2,2,1,0,0,0.41339998439471437,0.06952652086133636,0.032924152797685256,1,1,0,1,-1.9313786468380472,0.1719946942983067
973,3,5,1,0,1,-1.2132700770332268,-1.5996638858549557,-1.6987898620744815,1,1,1,2,0.9600080327397521,-1.6076576649619736
974,4,3,0,1,1,-0.20651700531735204,-0.6297975681965851,-1.5540546035077063,1,1,0,1,-0.14907495167738982,-0.8558094845767673
